comuna;zona;sexo;edad;ecivil;educ;activ;P1;P2;P3;P4;P5;P6;P7;Y1;Y2;Ytot;Ytot2
Alto Hospicio;Urbano;Mujer;49;Conviviente o pareja;B‡sica Incom.;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;No;N9;400000;29211;479211;180000
Alto Hospicio;Urbano;Mujer;35;Soltero(a);B‡sica Compl.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;No;N8;240000;81012;451012;240000
Alto Hospicio;Urbano;Mujer;44;Separado(a);M. Hum. Incompleta;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;S’;N7;160000;0;360000;160000
Alto Hospicio;Urbano;Mujer;42;Casado(a);M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;S’;N9;700000;0;850000;340000
Alto Hospicio;Urbano;Mujer;40;Casado(a);B‡sica Compl.;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N9;800000;26952;946952;200000
Alto Hospicio;Urbano;Mujer;45;Soltero(a);M. Hum. Incompleta;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;S’;N5;145167;24585;319752;92000
Alto Hospicio;Urbano;Hombre;64;Casado(a);M. Hum. Completa;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N5;402744;0;582744;300000
Alto Hospicio;Urbano;Mujer;32;Casado(a);M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;S’;N7;570000;0;720000;270000
Alto Hospicio;Urbano;Hombre;53;Divorciado(a);B‡sica Incom.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N1;210000;0;290000;150000
Alto Hospicio;Urbano;Hombre;59;Conviviente o pareja;M. Hum. Completa;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;No;N5;120000;0;350000;30000
Alto Hospicio;Urbano;Hombre;25;Conviviente o pareja;M. Hum. Completa;Ocupados;No;No;Otra nacionalidad (extranjeros);En otro pa’s;No;No;N6;320000;0;320000;200000
Alto Hospicio;Urbano;Hombre;49;Casado(a);B‡sica Compl.;Ocupados;No;No;Otra nacionalidad (extranjeros);En esta comuna;No;No;N10;615833;0;615833;350000
Alto Hospicio;Urbano;Mujer;29;Soltero(a);M. Hum. Completa;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N8;260000;0;360000;260000
Alto Hospicio;Urbano;Mujer;39;Soltero(a);M. Hum. Incompleta;Desocupados;S’;No;Chilena (exclusivamente);En otra comuna;S’;No;N6;40000;4583;124583;40000
Alto Hospicio;Urbano;Mujer;41;Separado(a);B‡sica Incom.;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;No;N9;325000;39712;544712;75000
Pozo Almonte;Urbano;Hombre;60;Casado(a);B‡sica Compl.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N7;700000;23210;893210;300000
Pozo Almonte;Urbano;Hombre;47;Casado(a);B‡sica Compl.;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N10;1176833;3333;1280166;526833
Pozo Almonte;Urbano;Hombre;47;Casado(a);B‡sica Compl.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;S’;N9;1000000;0;1140000;700000
Pozo Almonte;Urbano;Mujer;35;Soltero(a);TŽcnico Nivel Superior Completo;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;No;N6;250000;30461;430461;250000
Pozo Almonte;Urbano;Hombre;43;Casado(a);M. Hum. Completa;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;S’;N8;1500000;0;1650000;450000
Pozo Almonte;Urbano;Mujer;37;Separado(a);Profesional Completo;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;S’;N7;1050000;0;1050000;600000
Pozo Almonte;Urbano;Hombre;55;Casado(a);B‡sica Incom.;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N8;500000;0;600000;500000
Pozo Almonte;Urbano;Mujer;26;Casado(a);M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N10;857500;0;857500;402500
Pozo Almonte;Urbano;Mujer;37;Casado(a);M. TŽc Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;No;N8;374167;0;374167;304167
Pozo Almonte;Urbano;Mujer;54;Divorciado(a);M. Hum. Incompleta;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N10;712333;41049;753382;492333
Pozo Almonte;Urbano;Mujer;29;Soltero(a);M. Hum. Incompleta;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N8;712333;41049;753382;220000
Pozo Almonte;Urbano;Hombre;62;Casado(a);M. Hum. Completa;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;S’;N10;1450000;0;1620000;300000
Pozo Almonte;Urbano;Hombre;42;Casado(a);M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N7;1128333;0;1318333;478333
Pozo Almonte;Urbano;Hombre;35;Casado(a);M. TŽc Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N7;430000;8626;538626;430000
Pozo Almonte;Urbano;Hombre;67;Separado(a);B‡sica Incom.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N5;852500;0;932500;852500
Pozo Almonte;Urbano;Hombre;42;Casado(a);M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;S’;N10;755000;5000;910000;402500
Pozo Almonte;Urbano;Mujer;39;Soltero(a);M. Hum. Incompleta;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N10;800000;10000;950000;300000
Pozo Almonte;Urbano;Mujer;41;Separado(a);M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;No;N10;905006;0;1055006;705006
Pozo Almonte;Urbano;Mujer;47;Divorciado(a);Profesional  Incompleto;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N5;300000;0;500000;300000
Pozo Almonte;Urbano;Mujer;40;Separado(a);M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;No;N6;260000;0;260000;260000
Pozo Almonte;Urbano;Hombre;38;Soltero(a);B‡sica Compl.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;No;N8;480000;0;480000;480000
Pozo Almonte;Urbano;Mujer;37;Soltero(a);M. TŽc Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N7;400000;0;580000;400000
Pozo Almonte;Urbano;Mujer;30;Casado(a);M. TŽc Completa;Inactivos;No;No;Chilena (exclusivamente);En esta comuna;S’;S’;N10;200000;99998;299998;200000
Pozo Almonte;Urbano;Hombre;26;Casado(a);M. TŽc Completa;Ocupados;No;S’;Chilena (exclusivamente);En esta comuna;S’;S’;N8;900000;0;2300010;900000
Pozo Almonte;Urbano;Hombre;53;Soltero(a);B‡sica Incom.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N5;600000;0;600000;600000
Pozo Almonte;Urbano;Mujer;36;Divorciado(a);M. Hum. Completa;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;No;N5;250000;0;370000;250000
Pozo Almonte;Urbano;Mujer;22;Soltero(a);M. TŽc Completa;Ocupados;No;S’;Chilena (exclusivamente);En esta comuna;No;No;N10;1100000;5631;1105631;400000
Pozo Almonte;Urbano;Mujer;36;Separado(a);B‡sica Incom.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N6;130000;70461;340461;100000
Pozo Almonte;Rural;Hombre;55;Casado(a);B‡sica Compl.;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;No;N8;1826000;0;1956000;550000
Pozo Almonte;Rural;Hombre;30;Conviviente o pareja;M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;S’;N7;376667;17252;543919;376667
Pozo Almonte;Rural;Mujer;41;Soltero(a);M. Hum. Completa;Inactivos;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N8;50000;14376;244376;50000
Pozo Almonte;Rural;Hombre;67;Soltero(a);M. Hum. Incompleta;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;No;N9;377000;0;567000;250000
Pozo Almonte;Rural;Hombre;66;Casado(a);TŽcnico Nivel Superior Completo;Inactivos;No;No;Chilena (exclusivamente);En esta comuna;No;No;N9;490000;0;670000;250000
Pozo Almonte;Rural;Hombre;65;Separado(a);B‡sica Incom.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N10;300000;0;345000;300000
Pozo Almonte;Rural;Hombre;49;Casado(a);M. TŽc Completa;Ocupados;S’;S’;Chilena (exclusivamente);En esta comuna;No;S’;N7;800000;0;880000;450000
Pozo Almonte;Rural;Hombre;37;Casado(a);Profesional Completo;Ocupados;S’;S’;Chilena (exclusivamente);En otra comuna;S’;S’;N10;1255000;0;1325000;652500
Pozo Almonte;Rural;Hombre;49;Separado(a);M. Hum. Completa;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N8;308333;0;388333;300000
Pozo Almonte;Rural;Hombre;70;Casado(a);Sin Educ. Formal;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N10;440333;164116;644449;40333
Pozo Almonte;Rural;Mujer;80;Viudo(a);Sin Educ. Formal;Inactivos;No;No;Otra nacionalidad (extranjeros);En esta comuna;No;No;N9;233333;0;273333;3333
Pozo Almonte;Rural;Mujer;48;Viudo(a);B‡sica Compl.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N4;288333;43130;381463;18333
Pozo Almonte;Rural;Hombre;75;Viudo(a);Sin Educ. Formal;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N7;58333;0;98333;58333
Pozo Almonte;Rural;Hombre;70;Viudo(a);M. Hum. Completa;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N7;400000;82058;632058;400000
Pozo Almonte;Rural;Mujer;79;Viudo(a);B‡sica Incom.;Inactivos;No;No;Chilena (exclusivamente);En esta comuna;No;No;N10;108333;82058;240391;8333
Pozo Almonte;Rural;Hombre;70;Viudo(a);B‡sica Incom.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N6;80000;82058;252058;80000
Pozo Almonte;Rural;Hombre;57;Casado(a);B‡sica Compl.;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;No;N9;900000;0;1000000;700000
Pozo Almonte;Rural;Hombre;59;Casado(a);M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;No;N8;560000;0;660000;560000
Pozo Almonte;Rural;Hombre;36;Conviviente o pareja;M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N8;250000;0;320000;100000
Pozo Almonte;Rural;Mujer;75;Viudo(a);B‡sica Compl.;Inactivos;No;No;Chilena (exclusivamente);En esta comuna;No;No;N7;137500;82058;279558;25000
Pozo Almonte;Rural;Mujer;40;Casado(a);M. Hum. Completa;Ocupados;No;No;Otra nacionalidad (extranjeros);En esta comuna;S’;No;N8;440000;48963;1289153;220000
Pozo Almonte;Rural;Hombre;61;Casado(a);B‡sica Compl.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;No;N10;80000;0;230000;80000
Pozo Almonte;Rural;Hombre;63;Casado(a);M. Hum. Completa;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;No;N5;221667;0;321667;221667
Pozo Almonte;Rural;Hombre;47;Casado(a);M. Hum. Incompleta;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;No;N8;410000;0;480000;200000
Cami–a;Rural;Hombre;36;Soltero(a);B‡sica Compl.;Ocupados;No;No;Otra nacionalidad (extranjeros);En esta comuna;No;No;N8;160000;0;310000;160000
Cami–a;Rural;Hombre;44;Soltero(a);B‡sica Compl.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;No;N6;50000;0;200000;50000
Cami–a;Rural;Mujer;59;Casado(a);B‡sica Incom.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N1;170000;90684;310684;110000
Cami–a;Rural;Mujer;58;Separado(a);Profesional Completo;Ocupados;No;No;Chilena (exclusivamente);En otra comuna;No;No;N8;620000;0;770000;620000
Cami–a;Rural;Hombre;82;Casado(a);B‡sica Incom.;Inactivos;No;No;Chilena (exclusivamente);En esta comuna;No;No;N8;4167;194410;268577;4167
Cami–a;Rural;Mujer;27;Soltero(a);Sin Educ. Formal;Ocupados;No;No;Otra nacionalidad (extranjeros);En otro pa’s;No;No;N5;153333;0;153333;153333
Cami–a;Rural;Mujer;23;Soltero(a);B‡sica Incom.;Ocupados;No;No;Otra nacionalidad (extranjeros);En otro pa’s;No;No;N5;150000;0;150000;150000
Cami–a;Rural;Hombre;45;Viudo(a);B‡sica Incom.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N5;70000;0;120000;70000
Cami–a;Rural;Hombre;73;Casado(a);B‡sica Incom.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N6;30000;82058;252058;30000
Cami–a;Rural;Hombre;49;Separado(a);B‡sica Incom.;Ocupados;No;No;Otra nacionalidad (extranjeros);En otro pa’s;No;No;N2;200000;0;200000;200000
Cami–a;Rural;Mujer;25;Soltero(a);B‡sica Compl.;Ocupados;No;No;Otra nacionalidad (extranjeros);En otro pa’s;No;No;N6;150000;0;210000;150000
Cami–a;Rural;Hombre;49;Casado(a);B‡sica Compl.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N4;226667;0;276667;226667
Cami–a;Rural;Hombre;41;Casado(a);Sin Educ. Formal;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;S’;N1;579697;94886;724583;460000
Cami–a;Rural;Hombre;47;Casado(a);B‡sica Compl.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N8;140000;40370;230370;140000
Cami–a;Rural;Mujer;50;Casado(a);B‡sica Incom.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N1;308333;17252;405585;158333
Huara;Rural;Hombre;63;Casado(a);B‡sica Incom.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N6;675000;8000;753000;433333
Huara;Rural;Hombre;22;Casado(a);B‡sica Incom.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N6;675000;8000;753000;241667
Huara;Rural;Hombre;68;Viudo(a);B‡sica Incom.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N10;232000;0;352000;150000
Huara;Rural;Mujer;22;Soltero(a);M. Hum. Incompleta;Ocupados;No;No;Chilena (exclusivamente);En otra comuna;S’;No;N7;200000;39879;389879;100000
Huara;Rural;Mujer;21;Soltero(a);M. Hum. Incompleta;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N7;500000;45138;545138;400000
Huara;Rural;Mujer;57;Separado(a);M. Hum. Incompleta;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N4;260000;3000;333000;90000
Huara;Rural;Mujer;31;Soltero(a);Profesional Completo;Ocupados;S’;S’;Chilena (exclusivamente);En otra comuna;No;S’;N9;1005833;0;1005833;1000000
Huara;Rural;Mujer;31;Casado(a);B‡sica Compl.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N6;220000;51333;351333;90000
Huara;Rural;Mujer;63;Viudo(a);B‡sica Incom.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N7;316667;10972;527639;300000
Huara;Rural;Hombre;48;Casado(a);B‡sica Incom.;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;No;N10;625333;0;775333;625333
Huara;Rural;Mujer;33;Soltero(a);TŽcnico Nivel Superior Completo;Ocupados;S’;No;Chilena (exclusivamente);En otra comuna;No;No;N8;466667;0;496667;466667
Huara;Rural;Hombre;66;Casado(a);B‡sica Compl.;Inactivos;No;No;Chilena (exclusivamente);En esta comuna;No;No;N10;3334;164116;217450;1667
Huara;Rural;Hombre;42;Soltero(a);M. Hum. Incompleta;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N6;152500;0;202500;152500
Huara;Rural;Mujer;79;Soltero(a);Sin Educ. Formal;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N7;210667;0;270667;110667
Huara;Rural;Hombre;55;Soltero(a);B‡sica Incom.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N5;190000;0;230000;190000
Huara;Rural;Hombre;74;Viudo(a);B‡sica Incom.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N10;3333;82058;125391;3333
Huara;Rural;Hombre;73;Viudo(a);B‡sica Incom.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N2;191667;124058;345725;141667
Huara;Rural;Hombre;50;Soltero(a);B‡sica Incom.;Ocupados;No;No;Chilena (exclusivamente);En otra comuna;No;No;N4;270063;0;270063;270063
Huara;Rural;Mujer;47;Casado(a);B‡sica Incom.;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;No;N6;750000;0;850000;425000
Huara;Rural;Hombre;73;Casado(a);B‡sica Incom.;Inactivos;No;No;Chilena (exclusivamente);En esta comuna;No;No;N9;147833;0;197833;833
Huara;Rural;Hombre;64;Conviviente o pareja;M. TŽc. Prof. Incompleta;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N7;573333;0;633333;333333
Huara;Rural;Hombre;57;Separado(a);M. Hum. Completa;Ocupados;S’;S’;Chilena (exclusivamente);En esta comuna;No;No;N5;1290000;0;1390000;1200000
Huara;Rural;Hombre;49;Soltero(a);M. TŽc Completa;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N8;433333;0;533333;433333
Huara;Rural;Mujer;19;Soltero(a);M. Hum. Completa;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N2;600000;14294;814294;300000
Huara;Rural;Hombre;54;Soltero(a);B‡sica Compl.;Ocupados;S’;No;Chilena (exclusivamente);En otra comuna;S’;No;N7;820000;0;820000;820000
Huara;Rural;Mujer;55;Viudo(a);B‡sica Incom.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N8;370833;0;470833;370833
Huara;Rural;Hombre;73;Casado(a);B‡sica Compl.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N9;105833;169183;315016;55000
Huara;Rural;Hombre;53;Soltero(a);B‡sica Incom.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N7;163333;0;213333;163333
Huara;Rural;Mujer;48;Separado(a);B‡sica Compl.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N5;380067;0;450067;380067
Huara;Rural;Hombre;53;Soltero(a);B‡sica Incom.;Inactivos;No;No;Chilena y otra (doble nacionalidad);En esta comuna;No;No;N7;80000;0;80000;80000
Huara;Rural;Hombre;45;Separado(a);B‡sica Compl.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N2;305007;0;395007;305007
Huara;Rural;Hombre;68;Viudo(a);B‡sica Incom.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N2;660000;82058;792138;330000
Huara;Rural;Hombre;59;Casado(a);M. Hum. Completa;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N8;635833;0;675833;333333
Huara;Rural;Hombre;67;Separado(a);M. Hum. Incompleta;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;S’;N8;164000;0;164000;164000
Huara;Rural;Hombre;68;Viudo(a);B‡sica Incom.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N1;163334;82058;260392;163334
Huara;Rural;Hombre;33;Casado(a);M. Hum. Completa;Ocupados;S’;S’;Chilena (exclusivamente);En esta comuna;No;S’;N8;750000;0;800080;750000
Huara;Rural;Hombre;56;Soltero(a);B‡sica Compl.;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N6;600000;0;660000;300000
Huara;Rural;Hombre;54;Casado(a);M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N8;307000;0;457000;190000
Huara;Rural;Hombre;45;Soltero(a);M. Hum. Incompleta;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N7;375000;0;445000;375000
Huara;Rural;Hombre;58;Casado(a);Sin Educ. Formal;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;No;N1;550000;0;630000;200000
Huara;Rural;Hombre;47;Separado(a);B‡sica Compl.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N8;225000;0;275080;225000
Huara;Rural;Hombre;35;Soltero(a);M. Hum. Completa;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N6;283333;82058;372391;283333
Huara;Rural;Hombre;53;Casado(a);B‡sica Incom.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N5;100000;88548;188548;100000
Huara;Rural;Hombre;53;Casado(a);M. Hum. Incompleta;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;S’;N6;1086666;96513;1243179;403333
Huara;Rural;Mujer;21;Soltero(a);M. Hum. Incompleta;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;No;N6;1086666;96513;1243179;200000
Huara;Rural;Mujer;28;Conviviente o pareja;Profesional  Incompleto;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;No;N5;625000;0;625000;350000
Huara;Rural;Hombre;35;Soltero(a);TŽcnico Nivel Superior Incompleta;Ocupados;S’;S’;Chilena (exclusivamente);En otra comuna;No;S’;N9;700000;0;800000;700000
Huara;Rural;Mujer;47;Casado(a);M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;S’;N7;500000;0;570000;150000
Huara;Rural;Hombre;52;Conviviente o pareja;Sin Educ. Formal;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;No;N9;300000;168241;2168242;300000
Huara;Rural;Mujer;26;Soltero(a);M. TŽc Completa;Desocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;No;N7;1029000;12300;1121300;816000
Huara;Rural;Mujer;31;Conviviente o pareja;Profesional Completo;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;S’;N10;2054167;5006;2059173;1624167
Huara;Rural;Mujer;56;Viudo(a);B‡sica Compl.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N5;130000;0;220000;30000
Huara;Rural;Hombre;72;Casado(a);B‡sica Incom.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N8;215000;164116;386116;215000
Huara;Rural;Hombre;81;Casado(a);B‡sica Compl.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N8;349844;164116;613960;72750
Huara;Rural;Hombre;83;Soltero(a);Sin Educ. Formal;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N10;200000;86183;386183;200000
Huara;Rural;Mujer;83;Viudo(a);B‡sica Compl.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N8;158333;142510;400843;158333
Huara;Rural;Hombre;66;Conviviente o pareja;B‡sica Compl.;Inactivos;No;No;Chilena (exclusivamente);En esta comuna;No;No;N6;116666;82058;298724;8333
Huara;Rural;Hombre;68;Casado(a);B‡sica Incom.;Inactivos;No;No;Chilena (exclusivamente);En esta comuna;No;No;N6;133334;164116;347450;116667
Huara;Rural;Hombre;84;Viudo(a);B‡sica Incom.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N7;280000;4125;384125;130000
Huara;Rural;Mujer;76;Viudo(a);Sin Educ. Formal;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N8;400000;90308;590308;200000
Huara;Rural;Hombre;50;Conviviente o pareja;Sin Educ. Formal;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N8;600000;7083;707083;400000
